district,borough,building_id,school_name,org_id,project_#,description,fy_constr_start,total
75X,Bronx,X722,P.S. 721 (OTC),,DSF0000775994,State of Good Repair - Building Upgrade - Flood,2018,411648
75X,Bronx,X722,P.S. 721 (OTC),,DSF0000797331,State of Good Repair - Building Upgrade - Lighting,2015,1205527
75X,Bronx,X722,P.S. 721 (OTC),,DSF0000775579,State of Good Repair - System Replacements - Exterior,2018,6014370
75X,Bronx,X722,P.S. 721 (OTC),,DSF0000776000,State of Good Repair - System Replacements - Parapets,2018,566861
75X,Bronx,X722,P.S. 721 (OTC),,DSF0000775993,State of Good Repair - System Replacements - Roofs,2018,418352
75X,Bronx,X722,P.S. 721 (OTC),,DSF0000775995,State of Good Repair - System Replacements -,2018,1312813
75X,Bronx,X722,P.S. 721 (OTC),X721,DSF0000865933,Classroom Connectivity,2017,181156
75X,Bronx,X817,P.S. 811 ANNEX,,DSF0000797359,State of Good Repair - Building Upgrade - Lighting,2015,308450
78X,Bronx,X039,NEW SCH FOR ARTS AND SCIENCE,,DSF0000866979,State of Good Repair - System Replacements -,2018,3000
78X,Bronx,X039,NEW SCH FOR ARTS AND SCIENCE,X332,DSF0000797758,State of Good Repair - System Replacements - Heating,2015,40086
78X,Bronx,X039,NEW SCH FOR ARTS AND SCIENCE,,DSF0000820997,State of Good Repair - System Replacements -,2017,304562
78X,Bronx,X039,NEW SCH FOR ARTS AND SCIENCE,,DSF0000868101,IP Surveillance Camera Installation,2019,400000
78X,Bronx,X211,P.U.L.S.E. HS,,DSF0000867006,State of Good Repair - System Replacements -,2018,3000
78X,Bronx,X211,P.U.L.S.E. HS,X319,DSF0000866220,Classroom Connectivity,2017,22121
78X,Bronx,X362,I.S./H.S. 362,,DSF0000844729,Educational Enhancements - Educational,2017,120466
78X,Bronx,X362,I.S./H.S. 362,X270,DSF0000800254,Classroom Connectivity,2015,150670
78X,Bronx,X392,THE CASITA MARIA CENTER FOR ARTS AND EDUCATION,X186,DSF0000844108,State of Good Repair - System Replacements - Heating,2018,190432
78X,Bronx,X400,MORRIS HS,,DSF0000842000,State of Good Repair - Building Upgrade - Flood,2018,1230302
78X,Bronx,X400,MORRIS HS,,DSF0000844753,State of Good Repair - Building Upgrade - Interior,2018,1955287
78X,Bronx,X400,MORRIS HS,,DSF0000796884,State of Good Repair - Building Upgrade - Lighting,2016,174314
78X,Bronx,X400,MORRIS HS,,DSF0000799672,State of Good Repair - Building Upgrade - Lighting,2015,215548
78X,Bronx,X400,MORRIS HS,,DSF0000800334,State of Good Repair - System Replacements - Exterior,2018,24692839
78X,Bronx,X400,MORRIS HS,,DSF0000799858,State of Good Repair - System Replacements - Heating,2015,55663
78X,Bronx,X400,MORRIS HS,,DSF0000844751,State of Good Repair - System Replacements - Roofs,2018,10485915
78X,Bronx,X400,MORRIS HS,,DSF0000823662,State of Good Repair - System Replacements -,2016,101980
78X,Bronx,X400,MORRIS HS,,DSF0000844752,State of Good Repair - System Replacements -,2018,979890
78X,Bronx,X400,MORRIS HS,X297,DSF0000800255,Classroom Connectivity,2015,256082
78X,Bronx,X400,MORRIS HS,,DSF0000867075,IP Surveillance Camera Installation,2019,503333
78X,Bronx,X401,BRONX REGIONAL HS (OLD 133),X480,DSF0000820092,State of Good Repair - System Replacements -,2017,150000
78X,Bronx,X405,HERBERT H. LEHMAN HS,X349,DSF0000823642,Educational Enhancements - Educational,2016,519841
78X,Bronx,X405,HERBERT H. LEHMAN HS,,DSF0000843692,Educational Enhancements - Educational,2016,695141
78X,Bronx,X405,HERBERT H. LEHMAN HS,X405,DSF0000865818,Educational Enhancements - Educational,2017,1354562
78X,Bronx,X405,HERBERT H. LEHMAN HS,X405,DSF0000775949,Educational Enhancements - Educational,2015,5275349
78X,Bronx,X405,HERBERT H. LEHMAN HS,,DSF0000796942,State of Good Repair - Building Upgrade - Boiler,2015,17794482
78X,Bronx,X405,HERBERT H. LEHMAN HS,,DSF0000796932,State of Good Repair - Building Upgrade - Climate,2015,3904513
78X,Bronx,X405,HERBERT H. LEHMAN HS,,DSF0000796936,State of Good Repair - Building Upgrade - Flood,2015,11900319
78X,Bronx,X405,HERBERT H. LEHMAN HS,,DSF0000799673,State of Good Repair - Building Upgrade - Lighting,2015,271415
78X,Bronx,X405,HERBERT H. LEHMAN HS,,DSF0000796955,State of Good Repair - System Replacements -,2015,542916
78X,Bronx,X405,HERBERT H. LEHMAN HS,,DSF0000796941,State of Good Repair - System Replacements -,2015,2931691
78X,Bronx,X405,HERBERT H. LEHMAN HS,,DSF0000842055,State of Good Repair - System Replacements - Heating,2018,435343
78X,Bronx,X405,HERBERT H. LEHMAN HS,,DSF0000799437,State of Good Repair - System Replacements - Paved,2015,422987
78X,Bronx,X405,HERBERT H. LEHMAN HS,,DSF0000820117,State of Good Repair - System Replacements -,2017,406770
78X,Bronx,X405,HERBERT H. LEHMAN HS,,DSF0000867076,IP Surveillance Camera Installation,2019,695079
78X,Bronx,X410,WILLIAM H. TAFT HS,,DSF0000867007,State of Good Repair - System Replacements -,2018,21000
78X,Bronx,X410,WILLIAM H. TAFT HS,,DSF0000886606,State of Good Repair - System Replacements - Exterior,2018,9719185
78X,Bronx,X410,WILLIAM H. TAFT HS,,DSF0000886604,State of Good Repair - System Replacements - Parapets,2018,6441588
78X,Bronx,X410,WILLIAM H. TAFT HS,,DSF0000864012,State of Good Repair - System Replacements - Paved,2018,1449661
78X,Bronx,X410,WILLIAM H. TAFT HS,,DSF0000820137,State of Good Repair - System Replacements -,2017,203210
78X,Bronx,X410,WILLIAM H. TAFT HS,,DSF0000886605,State of Good Repair - System Replacements -,2018,16117804
78X,Bronx,X410,WILLIAM H. TAFT HS,,DSF0000843855,IP Surveillance Camera Installation,2018,855465
78X,Bronx,X415,CHRISTOPHER COLUMBUS HS,X415,DSF0000843699,State of Good Repair - Building Upgrade - Low-Voltage,2018,1527651
78X,Bronx,X415,CHRISTOPHER COLUMBUS HS,,DSF0000821601,State of Good Repair - System Replacements -,2019,479066
78X,Bronx,X415,CHRISTOPHER COLUMBUS HS,,DSF0000867008,State of Good Repair - System Replacements -,2018,6000
78X,Bronx,X415,CHRISTOPHER COLUMBUS HS,,DSF0000796987,State of Good Repair - System Replacements - Exterior,2016,1380154
78X,Bronx,X415,CHRISTOPHER COLUMBUS HS,,DSF0000755238,State of Good Repair - System Replacements - Parapets,2016,3995845
78X,Bronx,X415,CHRISTOPHER COLUMBUS HS,,DSF0000796984,State of Good Repair - System Replacements - Roofs,2016,1320593
78X,Bronx,X415,CHRISTOPHER COLUMBUS HS,,DSF0000820161,State of Good Repair - System Replacements -,2016,307913
78X,Bronx,X415,CHRISTOPHER COLUMBUS HS,X415,DSF0000800197,New/Retrofit Telephone/Intercom Systems,2015,815542
78X,Bronx,X415,CHRISTOPHER COLUMBUS HS,,DSF0000843856,IP Surveillance Camera Installation,2017,551332
78X,Bronx,X420,JAMES MONROE CAMPUS,,DSF0000822172,State of Good Repair - Building Upgrade - Boiler,2017,8689609
78X,Bronx,X420,JAMES MONROE CAMPUS,,DSF0000820176,State of Good Repair - Building Upgrade - Climate,2017,1833142
78X,Bronx,X420,JAMES MONROE CAMPUS,,DSF0000822170,State of Good Repair - Building Upgrade - Flood,2017,324038
78X,Bronx,X420,JAMES MONROE CAMPUS,,DSF0000842105,State of Good Repair - Building Upgrade - Flood,2018,1804494
78X,Bronx,X420,JAMES MONROE CAMPUS,,DSF0000799674,State of Good Repair - Building Upgrade - Lighting,2015,251815
78X,Bronx,X420,JAMES MONROE CAMPUS,X388,DSF0000820198,State of Good Repair - System Replacements -,2019,479066
78X,Bronx,X420,JAMES MONROE CAMPUS,,DSF0000797012,State of Good Repair - System Replacements - Exterior,2018,5642439
78X,Bronx,X420,JAMES MONROE CAMPUS,,DSF0000842108,State of Good Repair - System Replacements - Parapets,2018,906547
78X,Bronx,X420,JAMES MONROE CAMPUS,,DSF0000844686,State of Good Repair - System Replacements - Roofs,2018,2033518
78X,Bronx,X420,JAMES MONROE CAMPUS,,DSF0000844687,State of Good Repair - System Replacements -,2018,520193
78X,Bronx,X420,JAMES MONROE CAMPUS,,DSF0000867077,IP Surveillance Camera Installation,2019,575238
78X,Bronx,X423,JAMES MONROE HS CAMPUS ANNEX,X242,DSF0000800256,Classroom Connectivity,2015,453710
78X,Bronx,X425,EVANDER CHILDS HS,,DSF0000865881,Educational Enhancements - Educational,2017,114210
78X,Bronx,X425,EVANDER CHILDS HS,,DSF0000799785,State of Good Repair - Building Upgrade - Lighting,2015,101430
78X,Bronx,X425,EVANDER CHILDS HS,,DSF0000820208,State of Good Repair - System Replacements - Heating,2018,233904
78X,Bronx,X425,EVANDER CHILDS HS,,DSF0000820215,State of Good Repair - System Replacements - Heating,2018,223854
78X,Bronx,X425,EVANDER CHILDS HS,X253,DSF0000799993,State of Good Repair - System Replacements -,2016,101541
78X,Bronx,X425,EVANDER CHILDS HS,X275,DSF0000866079,State of Good Repair - System Replacements -,2018,170000
78X,Bronx,X425,EVANDER CHILDS HS,X253,DSF0000865752,System Expansion - New Physical Education Facilities -,2018,224603
78X,Bronx,X425,EVANDER CHILDS HS,,DSF0000843857,IP Surveillance Camera Installation,2017,511363
78X,Bronx,X430,WALTON HS,,DSF0000865882,Educational Enhancements - Educational,2017,163228
78X,Bronx,X430,WALTON HS,,DSF0000867009,State of Good Repair - System Replacements -,2018,6000
78X,Bronx,X430,WALTON HS,,DSF0000843858,IP Surveillance Camera Installation,2017,458831
78X,Bronx,X435,THEODORE ROOSEVELT EDUCATIONAL CAMPUS,,DSF0000821661,Educational Enhancements - Educational,2015,417029
78X,Bronx,X435,THEODORE ROOSEVELT EDUCATIONAL CAMPUS,,DSF0000798443,State of Good Repair - Building Upgrade - Lighting,2016,861811
78X,Bronx,X435,THEODORE ROOSEVELT EDUCATIONAL CAMPUS,,DSF0000775991,State of Good Repair - System Replacements - Exterior,2015,27886532
78X,Bronx,X435,THEODORE ROOSEVELT EDUCATIONAL CAMPUS,,DSF0000774340,State of Good Repair - System Replacements - Parapets,2015,12697120
78X,Bronx,X435,THEODORE ROOSEVELT EDUCATIONAL CAMPUS,,DSF0000774339,State of Good Repair - System Replacements - Roofs,2015,7868006
78X,Bronx,X435,THEODORE ROOSEVELT EDUCATIONAL CAMPUS,X437,DSF0000820249,State of Good Repair - System Replacements -,2017,150000
78X,Bronx,X435,THEODORE ROOSEVELT EDUCATIONAL CAMPUS,,DSF0000774341,State of Good Repair - System Replacements -,2015,7832717
78X,Bronx,X435,THEODORE ROOSEVELT EDUCATIONAL CAMPUS,X434,DSF0000843859,IP Surveillance Camera Installation,2017,565110
78X,Bronx,X440,DEWITT CLINTON HS,X440,DSF0000799362,Educational Enhancements - Educational,2015,1602853
78X,Bronx,X440,DEWITT CLINTON HS,X440,DSF0000774374,Educational Enhancements - Educational,2018,4331862
78X,Bronx,X440,DEWITT CLINTON HS,X440,DSF0000777278,Educational Enhancements - Educational,2016,4003129
78X,Bronx,X440,DEWITT CLINTON HS,X440,DSF0000777280,Educational Enhancements - Educational,2016,2350963
78X,Bronx,X440,DEWITT CLINTON HS,X440,DSF0000777281,Educational Enhancements - Educational,2016,1198775
78X,Bronx,X440,DEWITT CLINTON HS,,DSF0000867029,State of Good Repair - Building Upgrade - Elevators,2018,864543
78X,Bronx,X440,DEWITT CLINTON HS,,DSF0000797100,State of Good Repair - Building Upgrade - Flood,2017,1981011
78X,Bronx,X440,DEWITT CLINTON HS,,DSF0000821605,State of Good Repair - System Replacements -,2019,479066
78X,Bronx,X440,DEWITT CLINTON HS,,DSF0000754569,State of Good Repair - System Replacements - Exterior,2017,11380436
78X,Bronx,X440,DEWITT CLINTON HS,,DSF0000798647,State of Good Repair - System Replacements - Parapets,2017,12892397
78X,Bronx,X440,DEWITT CLINTON HS,X440,DSF0000821913,State of Good Repair - System Replacements - Roofs,2017,3941830
78X,Bronx,X440,DEWITT CLINTON HS,,DSF0000820271,State of Good Repair - System Replacements -,2016,174038
78X,Bronx,X440,DEWITT CLINTON HS,X440,DSF0000866080,State of Good Repair - System Replacements -,2018,170000
78X,Bronx,X440,DEWITT CLINTON HS,X351,DSF0000800198,New/Retrofit Telephone/Intercom Systems,2015,714146
78X,Bronx,X440,DEWITT CLINTON HS,X351,DSF0000800257,Classroom Connectivity,2015,556133
78X,Bronx,X440,DEWITT CLINTON HS,,DSF0000867078,IP Surveillance Camera Installation,2018,700000
78X,Bronx,X445,BRONX HS OF SCIENCE,X445,DSF0000799896,Educational Enhancements - Educational,2015,1352654
78X,Bronx,X445,BRONX HS OF SCIENCE,X445,DSF0000844088,Educational Enhancements - Educational,2017,1303753
78X,Bronx,X445,BRONX HS OF SCIENCE,,DSF0000797127,State of Good Repair - Building Upgrade - Lighting,2015,244892
78X,Bronx,X445,BRONX HS OF SCIENCE,,DSF0000799723,State of Good Repair - Building Upgrade - Lighting,2015,501264
78X,Bronx,X445,BRONX HS OF SCIENCE,X445,DSF0000864171,State of Good Repair - System Replacements -,2018,1872595
78X,Bronx,X445,BRONX HS OF SCIENCE,X445,DSF0000820296,State of Good Repair - System Replacements - Heating,2018,144786
78X,Bronx,X445,BRONX HS OF SCIENCE,X445,DSF0000822171,State of Good Repair - System Replacements - Parapets,2017,2803164
78X,Bronx,X445,BRONX HS OF SCIENCE,X445,DSF0000820291,State of Good Repair - System Replacements - Roofs,2017,6861359
78X,Bronx,X445,BRONX HS OF SCIENCE,,DSF0000868107,IP Surveillance Camera Installation,2019,625000
78X,Bronx,X450,ADLAI E. STEVENSON EDUCATIONAL CAMPUS,,DSF0000821580,Educational Enhancements - Educational,2016,1829766
78X,Bronx,X450,ADLAI E. STEVENSON EDUCATIONAL CAMPUS,,DSF0000799901,Safety and Security - Safety and Security - Safety,2015,1099625
78X,Bronx,X450,ADLAI E. STEVENSON EDUCATIONAL CAMPUS,,DSF0000799676,State of Good Repair - Building Upgrade - Lighting,2015,313300
78X,Bronx,X450,ADLAI E. STEVENSON EDUCATIONAL CAMPUS,,DSF0000797153,State of Good Repair - Building Upgrade - Reinforcing,2015,503576
78X,Bronx,X450,ADLAI E. STEVENSON EDUCATIONAL CAMPUS,X312,DSF0000866285,State of Good Repair - Rehabilitation of Physical,2018,2049805
78X,Bronx,X450,ADLAI E. STEVENSON EDUCATIONAL CAMPUS,X295,DSF0000797155,State of Good Repair - System Replacements - Exterior,2015,1093833
78X,Bronx,X450,ADLAI E. STEVENSON EDUCATIONAL CAMPUS,,DSF0000774426,State of Good Repair - System Replacements -,2015,3681881
78X,Bronx,X450,ADLAI E. STEVENSON EDUCATIONAL CAMPUS,,DSF0000774413,State of Good Repair - System Replacements - Roofs,2015,9416388
78X,Bronx,X450,ADLAI E. STEVENSON EDUCATIONAL CAMPUS,,DSF0000820322,State of Good Repair - System Replacements -,2017,101953
78X,Bronx,X450,ADLAI E. STEVENSON EDUCATIONAL CAMPUS,,DSF0000843860,IP Surveillance Camera Installation,2018,551890
78X,Bronx,X450,ADLAI E. STEVENSON EDUCATIONAL CAMPUS,,DSF0000774423,Ansul Systems,2015,567159
78X,Bronx,X451,STEVENSON HS AF,X321,DSF0000842251,State of Good Repair - Rehabilitation of Physical,2017,138086
78X,Bronx,X455,HARRY S. TRUMAN HS,,DSF0000777424,Educational Enhancements - Educational,2015,480126
78X,Bronx,X455,HARRY S. TRUMAN HS,,DSF0000820334,State of Good Repair - Building Upgrade - Lighting,2016,1748400
78X,Bronx,X455,HARRY S. TRUMAN HS,,DSF0000844139,State of Good Repair - System Replacements - Exterior,2017,4217855
78X,Bronx,X455,HARRY S. TRUMAN HS,,DSF0000842273,State of Good Repair - System Replacements - Heating,2018,891469
78X,Bronx,X455,HARRY S. TRUMAN HS,,DSF0000842259,State of Good Repair - System Replacements - Parapets,2017,163723
78X,Bronx,X455,HARRY S. TRUMAN HS,,DSF0000820343,State of Good Repair - System Replacements -,2016,204488
78X,Bronx,X455,HARRY S. TRUMAN HS,,DSF0000867079,IP Surveillance Camera Installation,2019,814920
78X,Bronx,X460,HS OF LAW GOV'T & JUSTICE,,DSF0000844732,Educational Enhancements - Educational,2017,193359
78X,Bronx,X470,SOUTH BRONX EDUCATIONAL CAMPUS (OLD 38),,DSF0000799677,State of Good Repair - Building Upgrade - Lighting,2015,203380
78X,Bronx,X470,SOUTH BRONX EDUCATIONAL CAMPUS (OLD 38),,DSF0000867010,State of Good Repair - System Replacements -,2018,12000
78X,Bronx,X470,SOUTH BRONX EDUCATIONAL CAMPUS (OLD 38),X473,DSF0000801047,State of Good Repair - System Replacements - Heating,2019,39918
78X,Bronx,X470,SOUTH BRONX EDUCATIONAL CAMPUS (OLD 38),,DSF0000820364,State of Good Repair - System Replacements -,2016,228983
78X,Bronx,X470,SOUTH BRONX EDUCATIONAL CAMPUS (OLD 38),,DSF0000867080,IP Surveillance Camera Installation,2018,425000
78X,Bronx,X471,SOUTH BRONX HS AF,,DSF0000820378,State of Good Repair - Rehabilitation of Physical,2018,9319784
78X,Bronx,X475,JOHN F. KENNEDY HS,X213,DSF0000821771,Educational Enhancements - Educational,2015,78520
78X,Bronx,X475,JOHN F. KENNEDY HS,X213,DSF0000821772,Educational Enhancements - Educational,2015,78520
78X,Bronx,X475,JOHN F. KENNEDY HS,X546,DSF0000821773,Educational Enhancements - Educational,2015,39737
78X,Bronx,X475,JOHN F. KENNEDY HS,X213,DSF0000843886,Educational Enhancements - Educational,2016,250579
78X,Bronx,X475,JOHN F. KENNEDY HS,X284,DSF0000843887,Educational Enhancements - Educational,2016,41500
78X,Bronx,X475,JOHN F. KENNEDY HS,X397,DSF0000843888,Educational Enhancements - Educational,2016,218329
78X,Bronx,X475,JOHN F. KENNEDY HS,X546,DSF0000843889,Educational Enhancements - Educational,2016,41500
78X,Bronx,X475,JOHN F. KENNEDY HS,X284,DSF0000843921,Educational Enhancements - Educational,2016,216864
78X,Bronx,X475,JOHN F. KENNEDY HS,X477,DSF0000843922,Educational Enhancements - Educational,2016,195996
78X,Bronx,X475,JOHN F. KENNEDY HS,X546,DSF0000843924,Educational Enhancements - Educational,2016,195996
78X,Bronx,X475,JOHN F. KENNEDY HS,X475,DSF0000823597,Exterior Masonry,2016,4168178
78X,Bronx,X475,JOHN F. KENNEDY HS,,DSF0000823598,Science Lab Upgrades,2016,3414702
78X,Bronx,X475,JOHN F. KENNEDY HS,X477,DSF0000823599,Interior Spaces,2016,6711628
78X,Bronx,X475,JOHN F. KENNEDY HS,X475,DSF0000820383,State of Good Repair - Building Upgrade - Flood,2018,1075062
78X,Bronx,X475,JOHN F. KENNEDY HS,,DSF0000797223,State of Good Repair - Building Upgrade - Lighting,2015,263700
78X,Bronx,X475,JOHN F. KENNEDY HS,,DSF0000820380,State of Good Repair - Building Upgrade - Lighting,2016,1410931
78X,Bronx,X475,JOHN F. KENNEDY HS,X475,DSF0000799534,State of Good Repair - Rehabilitation of Physical,2017,1704572
78X,Bronx,X475,JOHN F. KENNEDY HS,,DSF0000774499,State of Good Repair - System Replacements -,2016,2338779
78X,Bronx,X475,JOHN F. KENNEDY HS,X475,DSF0000797229,State of Good Repair - System Replacements - Exterior,2018,8184987
78X,Bronx,X475,JOHN F. KENNEDY HS,,DSF0000799859,State of Good Repair - System Replacements - Heating,2016,197283
78X,Bronx,X475,JOHN F. KENNEDY HS,,DSF0000820386,State of Good Repair - System Replacements - Parapets,2018,700761
78X,Bronx,X475,JOHN F. KENNEDY HS,X475,DSF0000820385,State of Good Repair - System Replacements - Roofs,2018,1359698
78X,Bronx,X475,JOHN F. KENNEDY HS,X475,DSF0000820391,State of Good Repair - System Replacements -,2017,150000
78X,Bronx,X475,JOHN F. KENNEDY HS,X546,DSF0000866081,State of Good Repair - System Replacements -,2018,170000
78X,Bronx,X475,JOHN F. KENNEDY HS,,DSF0000777221,System Expansion - New Physical Education Facilities -,2017,1057923
78X,Bronx,X475,JOHN F. KENNEDY HS,,DSF0000800298,IP Surveillance Camera Installation,2015,1134816
78X,Bronx,X476,KENNEDY HS AF,X475,DSF0000843758,State of Good Repair - Rehabilitation of Physical,2016,463513
78X,Bronx,X600,ALFRED E. SMITH HS,X600,DSF0000775834,Educational Enhancements - Educational,2018,9352829
